age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
66,salaried,medium,urban,702,0.32,4,0,832228,165388,0.2,1,0.09,0.4,0,2,1,0,0.99,0.52,22,80.9,0.43,2,1,0
56,self_employed,medium,rural,773,0.16,5,0,454621,301863,0.66,1,0.15,1.0,0,2,0,0,0.83,0.0,18,59.9,0.23,1,0,0
39,business,medium,urban,580,0.31,3,1,794326,400679,0.5,0,0.13,0.4,0,4,0,0,0.86,0.69,4,40.4,0.36,2,0,1
48,salaried,medium,urban,759,0.2,8,0,450000,72834,0.16,3,0.16,1.0,0,4,0,0,0.82,0.56,4,0.0,0.36,2,1,0
67,business,medium,rural,666,0.21,7,0,721497,340662,0.47,1,0.05,1.2,2,2,0,0,0.79,0.22,21,0.0,0.13,1,0,0
30,salaried,medium,urban,629,0.4,5,1,817374,27315,0.03,3,0.41,1.9,0,1,0,0,1.0,0.53,3,81.3,0.37,3,0,0
38,salaried,medium,urban,789,0.49,5,0,808190,119681,0.15,3,0.11,1.2,0,2,1,1,0.79,0.42,3,0.0,0.42,0,1,1
24,student,high,urban,770,0.39,7,2,1587748,142843,0.09,4,0.1,0.0,1,4,0,0,1.0,0.35,0,81.3,0.34,2,0,0
32,self_employed,low,rural,590,0.44,7,0,275886,200562,0.73,3,0.4,0.4,1,3,0,0,0.81,0.23,11,68.4,0.79,1,1,0
47,self_employed,high,urban,771,0.59,7,2,1225019,166472,0.14,1,0.29,1.0,0,4,0,0,0.87,0.45,16,124.1,0.72,1,1,0
49,salaried,medium,urban,699,0.46,1,1,723200,530373,0.73,3,0.13,1.5,0,1,1,0,0.77,0.5,9,0.0,0.7,0,0,0
32,student,medium,urban,703,0.47,10,1,550530,64389,0.12,1,0.12,2.0,0,3,1,0,0.86,0.49,16,22.3,0.11,1,1,0
31,self_employed,medium,urban,619,0.35,2,1,761805,358459,0.47,2,0.06,1.9,1,1,0,0,0.85,0.23,0,166.7,0.0,1,0,0
24,retired,low,rural,651,0.14,2,3,410278,228419,0.56,3,0.09,1.7,1,3,0,0,0.95,0.49,0,10.3,0.0,0,1,0
66,salaried,medium,urban,800,0.08,3,2,723089,343632,0.48,0,0.43,1.2,0,4,0,0,0.8,0.71,7,65.2,0.35,0,0,0
44,salaried,low,urban,631,0.61,6,1,282169,257717,0.91,2,0.35,1.3,0,4,0,0,0.91,0.54,18,0.0,0.0,2,0,1
46,student,low,urban,787,0.53,3,0,362631,150692,0.42,0,0.04,2.3,1,2,0,0,0.92,0.25,15,161.1,0.14,1,1,0
48,self_employed,medium,rural,887,0.44,7,0,883199,384892,0.44,4,0.25,1.4,1,1,0,0,0.96,0.64,15,61.8,0.68,2,0,0
67,self_employed,high,urban,627,0.57,7,2,1444564,357765,0.25,2,0.12,0.0,0,4,0,0,0.74,0.12,10,164.7,0.0,2,0,0
24,salaried,medium,urban,722,0.43,5,1,762035,358206,0.47,3,0.24,2.0,1,5,0,0,1.0,0.17,9,0.0,0.0,1,1,0
56,self_employed,low,urban,760,0.44,3,1,285735,326220,1.14,1,0.25,1.0,0,2,0,0,0.77,0.33,14,0.0,0.53,1,0,0
35,salaried,medium,rural,693,0.09,3,1,484165,5000,0.01,1,0.39,2.0,0,3,0,0,0.84,0.1,21,0.0,0.0,3,0,0
42,business,high,rural,559,0.17,5,0,1503050,430575,0.29,2,0.26,2.3,0,2,0,0,0.88,0.0,0,112.4,0.58,2,0,1
69,self_employed,medium,rural,688,0.25,6,1,798766,304925,0.38,3,0.28,2.7,0,2,0,0,1.0,0.12,19,112.5,0.5,2,1,0
44,business,high,rural,731,0.41,3,2,1258438,71833,0.06,1,0.13,0.3,0,5,0,0,0.9,0.18,8,61.9,0.17,2,0,0
44,business,high,urban,747,0.27,6,0,1454850,243611,0.17,1,0.38,0.0,0,5,0,0,0.99,0.0,5,0.0,0.43,2,0,0
57,salaried,medium,urban,606,0.33,6,1,857463,25283,0.03,4,0.13,0.0,1,2,0,0,0.81,0.13,5,103.9,0.34,2,0,0
25,salaried,high,urban,709,0.56,1,1,1368796,156822,0.11,2,0.13,1.4,0,4,0,0,0.97,0.05,23,21.7,0.25,1,0,0
26,salaried,high,urban,708,0.44,5,1,1443309,169209,0.12,1,0.09,0.4,0,5,0,0,0.76,0.05,7,1.9,0.35,1,0,0
69,retired,low,urban,802,0.4,7,0,345038,137385,0.4,2,0.33,2.9,1,3,0,0,0.96,0.05,20,19.9,0.46,2,0,0
30,salaried,low,rural,763,0.14,7,1,170093,193339,1.14,1,0.19,0.4,0,2,0,0,0.81,0.0,5,0.0,0.25,1,0,0
23,business,low,rural,709,0.62,5,4,266435,328394,1.23,2,0.36,0.0,1,4,1,0,0.84,0.38,0,102.8,0.31,0,0,1
58,salaried,medium,rural,795,0.22,6,1,713255,358025,0.5,0,0.16,1.2,0,5,0,0,0.95,0.48,3,8.9,0.31,2,1,0
54,salaried,high,urban,733,0.51,5,0,1077728,140973,0.13,2,0.14,0.8,0,3,0,0,1.0,0.14,2,198.8,0.63,0,0,0
26,salaried,low,rural,646,0.58,7,1,313226,285008,0.91,2,0.51,2.1,0,4,1,0,0.8,0.16,16,63.6,0.29,1,1,1
30,salaried,medium,urban,718,0.17,4,1,887465,47989,0.05,1,0.51,0.4,0,4,0,0,0.9,0.37,0,0.0,0.8,4,0,1
36,salaried,medium,urban,682,0.3,2,1,1000000,268270,0.27,2,0.34,1.3,1,5,0,0,0.79,0.0,20,27.7,0.79,0,0,0
49,salaried,high,urban,721,0.4,7,1,1794801,211412,0.12,5,0.47,1.1,1,2,0,0,0.81,0.37,11,121.2,0.0,2,0,0
23,business,medium,rural,842,0.27,3,0,683533,373129,0.55,1,0.1,0.7,0,1,0,0,0.79,0.3,23,52.8,0.42,0,0,0
31,salaried,medium,urban,642,0.44,4,2,745546,98099,0.13,1,0.45,1.2,1,2,0,0,0.94,0.6,3,12.0,0.06,1,0,1
57,student,medium,urban,740,0.18,5,0,450000,308949,0.69,0,0.2,1.7,2,5,0,0,1.0,0.57,17,245.9,0.32,3,0,0
24,self_employed,low,rural,798,0.48,3,0,355516,53378,0.15,0,0.43,1.1,1,4,0,0,0.85,0.16,11,54.4,0.64,0,0,0
69,business,low,urban,851,0.16,5,2,231074,216532,0.94,1,0.17,0.0,1,2,0,0,0.81,0.54,17,24.7,0.52,1,0,0
24,retired,low,urban,761,0.21,4,1,326664,13045,0.04,1,0.19,1.8,0,1,1,0,0.82,0.13,1,120.3,0.22,0,0,0
44,self_employed,high,urban,656,0.24,5,1,1240591,13737,0.01,2,0.19,1.0,0,5,0,0,0.81,0.24,0,3.2,0.41,0,1,0
48,salaried,low,urban,611,0.12,5,1,232478,291554,1.25,4,0.47,0.0,0,1,0,0,0.82,0.0,1,61.6,0.56,0,0,1
55,salaried,low,urban,615,0.2,4,0,277485,5000,0.02,0,0.13,2.5,3,4,0,0,0.91,0.52,11,0.0,0.67,2,1,0
58,retired,low,urban,499,0.45,8,0,319802,266494,0.83,0,0.09,1.1,0,4,0,0,0.92,0.04,2,102.2,0.77,0,1,1
44,business,low,rural,712,0.35,3,1,220902,301791,1.37,3,0.11,1.1,0,3,1,0,0.84,0.28,18,0.0,0.07,0,0,0
42,self_employed,medium,urban,661,0.39,6,1,726647,152960,0.21,2,0.55,3.1,0,3,0,0,0.91,0.32,15,33.7,0.16,0,0,0
46,salaried,high,rural,674,0.16,7,0,1819324,5000,0.0,3,0.28,2.4,1,3,0,0,0.69,0.3,4,149.4,0.19,3,0,0
38,self_employed,medium,rural,651,0.54,6,1,641032,5000,0.01,1,0.36,0.2,1,2,0,0,0.98,0.53,9,0.0,0.57,2,1,0
23,business,medium,rural,684,0.63,6,1,708076,251515,0.36,2,0.44,0.6,1,3,0,0,0.9,0.24,15,12.0,0.43,3,1,0
66,retired,high,urban,646,0.2,10,0,1187661,284703,0.24,1,0.28,2.7,0,2,0,0,0.71,0.36,10,46.9,0.29,0,0,0
31,self_employed,medium,urban,674,0.26,6,0,889848,210373,0.24,1,0.11,2.7,2,1,0,0,0.98,0.55,23,0.0,0.49,1,0,0
29,salaried,low,urban,667,0.47,4,1,255932,183437,0.72,2,0.07,0.8,1,5,0,1,0.83,0.65,11,0.0,0.49,2,1,0
53,self_employed,medium,urban,705,0.37,6,0,831117,93323,0.11,2,0.19,2.5,0,4,1,0,0.66,0.52,10,0.0,0.24,0,0,0
46,business,medium,rural,800,0.28,0,0,656873,336333,0.51,0,0.22,1.7,0,1,0,0,0.63,0.45,3,119.6,0.52,2,1,0
56,self_employed,high,rural,725,0.48,6,0,1673407,180838,0.11,1,0.52,1.7,0,2,0,0,0.8,0.38,18,78.6,0.44,5,0,0
24,salaried,low,urban,695,0.13,6,2,301503,5000,0.02,2,0.3,2.1,0,4,0,0,1.0,0.23,13,34.5,0.48,2,0,0
22,student,medium,urban,591,0.51,6,1,640080,256843,0.4,1,0.26,1.2,0,3,0,0,1.0,0.18,14,13.6,0.63,1,1,0
28,self_employed,low,rural,667,0.08,6,0,424518,359181,0.85,1,0.23,1.5,1,2,0,0,0.84,0.52,11,0.0,0.0,2,0,0
27,self_employed,low,urban,787,0.47,6,0,324837,41242,0.13,2,0.15,3.0,1,5,0,0,0.82,0.59,22,0.0,0.44,2,0,0
56,self_employed,medium,rural,669,0.49,4,2,842930,276947,0.33,1,0.13,1.7,0,4,0,0,0.82,0.56,3,0.0,0.2,0,1,0
54,self_employed,low,rural,827,0.27,8,1,311727,183905,0.59,2,0.54,1.9,0,2,0,0,0.77,0.16,0,129.9,0.3,4,0,0
60,self_employed,medium,urban,759,0.35,5,0,638408,79161,0.12,2,0.4,1.6,1,3,0,0,0.76,0.14,16,81.1,0.03,1,0,0
39,self_employed,medium,rural,596,0.15,3,0,731872,29165,0.04,0,0.07,1.2,2,4,0,0,0.97,0.0,17,15.9,0.21,2,0,0
49,salaried,low,rural,661,0.73,8,2,403236,149222,0.37,3,0.1,0.3,0,4,0,0,1.0,0.17,8,27.1,0.33,1,0,0
59,salaried,high,rural,720,0.32,7,0,1513649,153216,0.1,1,0.34,1.9,2,2,0,0,0.71,0.26,3,0.0,0.67,1,0,0
26,business,low,urban,753,0.17,2,0,379409,307583,0.81,2,0.08,3.7,1,4,0,0,0.78,0.0,12,13.7,0.65,0,1,0
30,salaried,medium,rural,665,0.27,6,0,793161,54233,0.07,1,0.25,2.3,0,3,0,0,0.77,0.27,18,20.3,0.4,0,0,0
61,salaried,medium,urban,646,0.34,5,1,817227,327976,0.4,0,0.39,2.3,0,5,1,0,0.92,0.0,0,0.0,0.34,1,1,0
62,salaried,medium,urban,768,0.44,7,0,703893,155464,0.22,3,0.14,0.5,3,3,1,0,0.9,0.18,11,24.4,0.36,2,1,0
25,salaried,low,urban,739,0.43,3,1,376967,118283,0.31,6,0.15,1.3,2,4,0,0,1.0,0.26,22,125.0,0.38,3,0,0
44,salaried,high,rural,807,0.41,4,0,1611206,325529,0.2,6,0.25,0.8,1,3,0,0,0.61,0.07,17,170.7,0.3,1,1,0
61,self_employed,medium,rural,641,0.43,6,0,501694,229597,0.46,2,0.38,0.7,2,4,1,0,0.73,0.16,22,0.0,0.41,1,0,0
42,salaried,high,urban,579,0.37,6,3,1698897,5000,0.0,3,0.23,2.7,0,2,0,1,0.66,0.16,3,38.1,0.51,3,0,1
46,self_employed,medium,urban,765,0.38,8,0,705408,66503,0.09,0,0.34,0.5,0,4,0,0,0.84,0.25,17,133.1,0.19,3,0,0
57,salaried,medium,urban,726,0.05,5,2,742449,72954,0.1,2,0.24,1.1,0,4,0,0,1.0,0.0,8,0.0,0.21,0,1,0
65,salaried,low,urban,661,0.51,7,0,226931,199779,0.88,1,0.2,0.6,1,3,0,0,0.76,0.26,20,76.2,0.12,2,0,1
49,student,medium,urban,605,0.21,5,0,652619,12340,0.02,1,0.45,1.7,1,5,0,0,0.94,0.49,2,83.9,0.28,0,0,0
56,student,medium,urban,615,0.37,5,0,750099,31278,0.04,2,0.22,0.2,0,3,0,1,0.77,0.29,11,43.8,0.33,0,0,0
40,student,medium,urban,637,0.47,3,0,649299,74815,0.12,2,0.06,1.2,1,4,0,0,0.83,0.2,2,210.9,0.46,2,0,0
38,self_employed,medium,rural,540,0.21,2,1,645910,139633,0.22,1,0.11,0.6,1,3,0,0,0.59,0.09,15,0.0,0.22,1,0,0
60,salaried,low,urban,762,0.23,6,0,322595,492397,1.53,1,0.25,1.4,1,3,0,0,0.94,0.24,23,0.0,0.13,0,0,0
65,salaried,medium,rural,733,0.14,2,0,931070,148214,0.16,2,0.36,0.7,0,5,0,0,0.73,0.0,8,55.7,0.4,1,0,0
61,student,high,rural,641,0.18,3,0,1280526,169342,0.13,0,0.13,0.9,2,3,0,0,0.74,0.2,14,110.5,0.02,1,0,0
35,salaried,low,rural,618,0.73,4,0,411480,174127,0.42,1,0.25,2.5,1,5,0,0,0.67,0.09,23,0.0,0.22,0,1,0
35,salaried,medium,urban,676,0.62,3,1,619373,361559,0.58,2,0.25,1.3,0,2,0,0,0.95,0.33,20,26.6,0.7,0,0,0
44,salaried,medium,urban,882,0.61,7,1,835217,190495,0.23,1,0.08,2.0,1,3,0,0,0.94,0.35,10,98.8,0.67,0,0,0
49,self_employed,low,rural,707,0.29,4,1,223380,269973,1.21,0,0.04,2.3,0,3,0,0,0.78,0.03,11,0.0,0.97,1,1,0
37,self_employed,medium,urban,698,0.48,5,1,774697,34596,0.04,3,0.29,1.9,0,5,0,0,0.96,0.71,10,0.0,0.72,0,0,0
69,salaried,medium,urban,610,0.33,2,0,743023,99134,0.13,3,0.13,2.5,0,5,0,0,0.83,0.38,9,79.9,0.48,3,0,0
67,salaried,low,rural,616,0.4,2,0,254452,298567,1.17,1,0.33,0.3,0,4,1,0,0.78,0.12,10,37.1,0.51,2,0,0
45,salaried,medium,urban,801,0.34,6,2,831147,118661,0.14,1,0.11,0.5,0,3,0,0,0.78,0.46,23,19.0,0.35,1,0,0
36,salaried,low,urban,644,0.3,6,0,390908,157281,0.4,1,0.07,1.2,1,4,0,0,0.84,0.14,9,63.2,0.04,2,0,0
37,salaried,high,rural,707,0.3,8,0,1592561,212822,0.13,3,0.28,0.0,0,2,0,0,0.91,0.45,12,59.8,0.19,2,0,0
67,salaried,high,rural,670,0.66,5,0,1665698,94645,0.06,4,0.22,2.0,0,4,0,0,0.8,0.31,23,134.9,0.35,1,0,0
67,retired,medium,rural,659,0.36,7,2,772363,372942,0.48,1,0.04,2.6,1,2,2,0,0.99,0.37,19,24.0,0.23,3,0,0
41,retired,low,rural,645,0.33,6,0,345994,222057,0.64,3,0.28,1.6,0,3,0,0,0.89,0.0,7,0.0,0.34,1,0,0
64,salaried,medium,urban,735,0.34,0,2,608413,149217,0.25,1,0.36,1.0,0,5,0,0,0.84,0.15,10,116.3,0.53,0,0,0
68,salaried,low,urban,590,0.5,6,1,279661,143646,0.51,1,0.21,1.3,1,1,0,1,0.92,0.6,17,25.5,0.21,3,1,0
47,salaried,medium,rural,754,0.36,3,1,763206,35966,0.05,2,0.43,0.5,1,4,0,1,0.77,0.0,17,0.0,0.0,1,0,0
25,business,medium,urban,680,0.08,5,1,713698,235625,0.33,1,0.1,0.3,0,4,0,0,0.77,0.28,9,64.5,0.25,1,0,0
42,business,medium,urban,569,0.3,8,1,630573,233087,0.37,1,0.36,1.5,1,5,0,0,0.77,0.49,13,0.0,0.01,0,0,0
53,salaried,medium,urban,610,0.59,4,2,831249,97362,0.12,0,0.15,1.2,1,1,0,0,0.85,0.01,4,0.0,0.55,2,0,0
60,salaried,high,urban,646,0.46,7,0,1515301,260239,0.17,3,0.4,0.7,0,2,1,0,0.8,0.36,20,118.9,0.23,1,0,0
22,self_employed,high,urban,607,0.15,6,0,1709090,139164,0.08,3,0.08,2.6,2,4,0,0,0.85,0.38,18,143.7,0.37,1,1,0
55,salaried,high,urban,589,0.24,9,0,1775725,241634,0.14,2,0.16,1.3,2,4,0,0,0.93,0.22,20,68.3,0.06,0,0,0
63,retired,medium,rural,709,0.66,2,1,837942,168124,0.2,2,0.27,1.5,0,1,0,1,0.91,0.36,6,0.0,0.11,0,0,1
39,salaried,medium,rural,806,0.3,4,0,722781,156522,0.22,1,0.33,1.0,0,4,1,0,0.72,0.0,1,25.0,0.52,0,0,0
60,self_employed,high,rural,693,0.24,7,0,1348750,458122,0.34,2,0.22,1.1,0,4,0,0,0.87,0.44,23,0.0,0.47,3,0,0
47,salaried,medium,urban,630,0.37,9,0,737826,192407,0.26,2,0.56,1.0,0,1,1,0,1.0,0.13,20,56.1,0.57,3,0,0
60,salaried,low,rural,650,0.56,5,1,275812,53908,0.2,2,0.26,2.2,0,4,1,0,0.75,0.07,21,53.0,0.59,0,0,0
56,salaried,low,urban,666,0.24,7,0,336411,392939,1.17,3,0.11,1.1,0,3,0,0,0.81,0.0,0,107.4,0.43,2,1,0
59,student,high,rural,701,0.42,5,0,1995732,126185,0.06,5,0.07,1.4,0,4,0,0,0.81,0.22,21,0.0,0.08,0,0,0
22,retired,low,rural,826,0.41,4,0,245326,260514,1.06,0,0.57,0.8,0,3,0,0,0.95,0.65,8,89.4,0.28,1,0,0
61,self_employed,medium,rural,710,0.24,8,0,709025,262479,0.37,5,0.16,2.3,1,1,0,0,1.0,0.33,2,27.1,0.84,1,0,0
38,salaried,high,urban,767,0.42,5,1,1625374,394491,0.24,2,0.49,2.3,2,4,0,0,0.92,0.17,9,34.1,0.35,2,0,0
66,salaried,medium,urban,705,0.46,6,0,520691,84793,0.16,5,0.15,2.0,1,5,0,0,0.67,0.59,18,37.8,0.21,0,1,0
43,student,medium,rural,694,0.08,4,2,535855,245185,0.46,2,0.03,0.4,0,4,0,1,0.86,0.32,10,0.0,0.42,1,0,0
46,self_employed,high,rural,647,0.33,4,0,1802868,408729,0.23,2,0.35,0.7,1,1,0,0,0.94,0.04,7,147.6,0.85,2,0,0
31,salaried,low,rural,653,0.35,4,0,414891,189042,0.46,0,0.57,1.9,0,1,1,0,0.88,0.37,13,48.6,0.02,0,1,0
68,business,medium,rural,769,0.31,4,1,796888,260667,0.33,2,0.35,1.1,0,5,0,1,0.81,0.97,2,90.4,0.24,5,0,0
21,self_employed,low,urban,747,0.35,4,0,450000,102208,0.23,2,0.11,0.5,0,5,0,0,1.0,0.33,8,42.4,0.06,0,0,0
56,salaried,medium,urban,767,0.19,2,1,770721,140795,0.18,0,0.2,2.0,0,2,0,1,0.91,0.25,12,133.2,0.27,1,0,0
40,salaried,medium,rural,696,0.41,6,1,799764,246900,0.31,2,0.15,1.0,2,2,0,0,0.76,0.0,10,35.7,0.0,1,1,0
51,salaried,low,urban,648,0.37,8,1,361495,453394,1.25,2,0.27,2.4,0,3,0,0,0.77,0.37,14,96.6,0.74,0,0,1
28,salaried,low,urban,778,0.43,3,0,352403,288681,0.82,2,0.16,1.2,0,5,0,0,0.7,0.28,21,4.1,0.08,2,1,0
60,salaried,low,rural,607,0.16,7,0,183887,179458,0.98,2,0.48,2.0,1,3,0,0,0.67,0.44,8,0.0,0.08,3,0,0
44,self_employed,medium,urban,626,0.26,7,0,875888,255137,0.29,3,0.14,2.5,2,2,0,0,0.81,0.04,18,91.1,0.08,0,0,0
40,business,high,rural,696,0.31,6,0,2010155,199373,0.1,1,0.23,0.4,0,1,0,1,0.9,0.39,6,164.1,0.29,0,0,0
35,salaried,medium,rural,698,0.16,7,2,450764,321294,0.71,3,0.04,1.9,0,4,0,0,0.87,0.54,0,21.6,0.43,0,0,0
50,retired,medium,rural,600,0.41,5,1,785145,153052,0.19,1,0.31,2.7,1,3,0,0,0.8,0.04,1,70.7,0.29,0,0,0
40,self_employed,medium,rural,663,0.2,6,0,942885,299277,0.32,0,0.16,1.8,0,3,0,0,0.74,0.27,3,31.6,0.3,1,1,0
58,salaried,medium,urban,620,0.05,5,1,730313,370621,0.51,3,0.36,0.7,0,3,0,0,0.78,0.07,14,67.2,0.16,4,0,0
22,retired,medium,urban,891,0.25,3,0,711017,131994,0.19,1,0.04,0.4,1,3,0,0,0.78,0.19,16,123.2,0.38,0,0,0
26,salaried,low,rural,681,0.2,1,0,357183,240178,0.67,2,0.17,2.6,1,4,0,1,0.75,0.45,1,0.0,0.17,1,0,0
62,salaried,medium,urban,791,0.67,4,2,850723,176674,0.21,4,0.17,0.2,2,1,0,0,0.73,0.14,16,84.0,0.44,3,0,0
38,self_employed,medium,urban,694,0.57,5,2,764862,355356,0.46,3,0.14,1.7,0,3,0,0,1.0,0.24,7,3.6,0.0,2,0,0
56,salaried,medium,rural,722,0.4,15,0,688321,129407,0.19,2,0.4,2.0,1,4,0,0,0.73,0.17,3,122.8,0.58,2,0,0
34,salaried,high,urban,649,0.35,3,1,1923398,157157,0.08,3,0.35,2.6,1,1,0,0,0.89,0.0,3,92.9,0.64,1,1,0
46,salaried,medium,rural,744,0.43,3,0,657093,225812,0.34,3,0.17,2.0,0,3,0,0,0.77,0.2,13,84.5,0.1,1,0,0
54,self_employed,low,urban,819,0.28,6,0,450000,147260,0.33,2,0.14,3.4,0,5,0,0,0.9,0.19,5,87.6,0.24,3,0,0
50,salaried,low,urban,737,0.49,3,0,221724,97173,0.44,1,0.35,1.7,2,5,0,1,1.0,0.75,8,0.0,0.61,1,1,1
27,business,low,urban,650,0.3,2,0,386801,268541,0.69,2,0.4,1.1,0,5,0,0,0.7,0.1,10,0.0,0.58,0,1,0
50,salaried,medium,rural,625,0.34,5,1,600583,78448,0.13,1,0.28,2.9,0,1,0,0,0.76,0.0,10,29.3,0.49,1,0,0
38,retired,low,rural,767,0.44,8,0,277795,149751,0.54,3,0.32,2.6,0,5,0,0,0.84,0.46,8,25.9,0.25,1,0,0
42,salaried,medium,rural,608,0.19,5,0,1000000,66592,0.07,4,0.18,1.5,0,1,0,0,0.61,0.29,13,69.3,0.03,1,0,0
37,salaried,low,urban,636,0.3,4,0,310876,217886,0.7,1,0.35,1.3,2,3,0,0,0.7,0.33,5,81.4,0.41,2,1,0
51,salaried,high,urban,740,0.3,4,0,1659747,255940,0.15,1,0.22,1.7,0,4,0,0,0.95,0.38,18,8.4,0.44,1,0,0
37,salaried,low,urban,718,0.3,7,2,294449,251563,0.85,2,0.24,1.8,1,2,0,0,0.91,0.04,22,95.7,0.71,2,0,1
51,business,low,rural,585,0.51,1,0,275820,398920,1.45,0,0.22,1.6,0,3,0,0,0.73,0.13,17,139.4,0.53,1,0,1
33,business,low,urban,667,0.39,3,0,371591,195252,0.53,1,0.21,0.8,0,3,0,0,0.98,0.18,10,99.9,0.13,2,0,0
47,business,medium,urban,689,0.69,7,1,771369,125725,0.16,1,0.29,1.3,0,3,0,0,0.93,0.0,0,128.2,0.52,2,0,0
40,business,high,urban,756,0.85,3,3,1403016,255708,0.18,1,0.19,0.0,0,5,0,0,1.0,0.27,12,85.2,0.76,3,0,0
37,business,high,urban,677,0.6,3,2,1825492,182434,0.1,3,0.48,2.6,1,2,0,0,0.88,0.0,4,119.3,0.67,2,0,0
49,student,low,urban,595,0.38,8,0,292207,220155,0.75,0,0.16,0.9,1,3,0,0,0.98,0.4,1,97.7,0.58,1,0,1
59,self_employed,low,urban,827,0.19,3,2,261299,6963,0.03,2,0.18,1.1,1,4,0,0,0.96,0.31,11,60.3,0.47,5,0,0
55,salaried,medium,rural,773,0.23,2,1,1000000,74067,0.07,1,0.12,1.3,0,2,0,0,0.59,0.2,9,19.0,0.58,0,1,0
28,self_employed,medium,urban,626,0.41,7,0,811208,269184,0.33,1,0.1,0.4,0,1,0,0,0.93,0.38,9,3.6,0.1,1,0,0
63,salaried,medium,rural,698,0.27,3,1,895274,71541,0.08,1,0.21,4.1,0,2,0,0,0.81,0.04,23,52.1,0.24,2,0,0
58,salaried,medium,rural,771,0.5,8,1,596784,329866,0.55,0,0.26,1.2,0,3,0,0,1.0,0.12,18,71.6,0.38,2,0,0
35,student,low,urban,574,0.39,2,2,260598,128392,0.49,2,0.27,0.5,0,2,0,0,1.0,0.47,10,113.7,0.38,2,0,1
21,business,high,urban,720,0.39,4,0,1008553,123194,0.12,2,0.4,1.3,0,5,0,0,0.91,0.14,7,77.2,0.0,1,1,0
53,self_employed,medium,rural,638,0.48,2,2,941341,97749,0.1,1,0.25,1.0,0,4,0,0,0.87,0.37,13,0.0,0.0,1,0,0
23,self_employed,medium,urban,618,0.08,3,0,822008,262325,0.32,2,0.32,2.7,0,5,0,0,0.87,0.35,14,60.3,0.39,1,1,0
59,salaried,medium,rural,664,0.21,5,0,823618,82481,0.1,3,0.29,0.3,1,1,0,0,0.81,0.56,3,27.6,0.0,1,0,0
58,salaried,medium,urban,666,0.44,5,1,569255,171131,0.3,3,0.4,3.0,0,2,0,0,1.0,0.38,11,22.4,0.6,1,0,0
68,business,medium,urban,643,0.3,3,0,540096,83650,0.15,3,0.26,1.0,1,1,0,0,0.84,0.51,18,0.0,0.75,0,1,0
35,student,low,rural,559,0.24,2,1,296063,292909,0.99,2,0.13,0.0,0,3,0,0,1.0,0.93,4,74.5,0.14,2,0,1
62,salaried,high,urban,634,0.11,4,1,1453047,363235,0.25,2,0.16,2.2,2,5,1,0,0.86,0.01,18,0.0,0.42,0,0,0
38,business,low,urban,660,0.43,2,0,368804,291195,0.79,1,0.12,0.4,0,1,0,0,0.81,0.0,19,0.0,0.53,1,1,0
58,self_employed,medium,urban,625,0.43,3,0,890577,80885,0.09,2,0.36,1.4,0,4,0,1,0.79,0.21,19,171.0,0.28,3,1,0
51,salaried,high,urban,657,0.27,7,0,1585404,331963,0.21,4,0.44,0.6,1,2,1,0,0.72,0.29,3,62.9,0.54,2,0,0
40,self_employed,medium,urban,717,0.22,0,0,994991,149461,0.15,1,0.26,1.5,1,4,0,0,0.86,0.36,22,104.0,0.36,0,0,0
27,business,low,rural,765,0.58,3,0,318795,5000,0.02,3,0.3,2.2,1,3,0,0,0.88,0.5,14,74.6,0.71,3,0,0
57,salaried,medium,rural,630,0.05,6,0,562365,125093,0.22,1,0.11,0.4,2,5,0,0,0.62,0.33,22,5.2,0.24,1,0,0
47,salaried,low,urban,681,0.3,3,0,361952,282650,0.78,2,0.13,2.0,1,5,0,0,0.96,0.32,10,0.0,0.22,2,0,0
28,business,low,urban,671,0.12,10,0,408427,5000,0.01,1,0.17,0.7,0,2,0,0,0.88,0.18,17,105.3,0.0,1,1,0
34,retired,low,rural,764,0.14,2,1,319740,11993,0.04,3,0.14,2.7,2,2,0,0,1.0,0.16,12,136.7,0.35,1,0,0
35,salaried,high,rural,655,0.26,6,4,1578897,304339,0.19,3,0.16,1.8,0,5,0,0,0.98,0.13,15,113.1,0.19,0,0,0
27,salaried,low,urban,709,0.54,6,0,328578,120470,0.37,1,0.39,0.5,1,4,0,0,0.97,0.02,16,40.0,0.3,1,0,0
53,business,medium,urban,639,0.18,2,1,758849,250479,0.33,1,0.07,1.0,1,4,1,0,0.85,0.42,19,52.9,0.72,0,1,0
54,self_employed,medium,urban,566,0.29,1,1,705852,119452,0.17,2,0.29,2.1,0,5,0,0,0.99,0.27,3,85.9,0.66,2,1,0
24,business,low,urban,699,0.32,5,0,325096,5000,0.02,2,0.41,0.0,0,1,0,0,0.87,0.5,13,0.0,0.48,1,0,0
21,student,low,urban,556,0.24,3,1,412439,65393,0.16,1,0.11,1.5,0,3,0,0,0.76,0.45,2,124.9,0.44,1,1,0
