age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
47,student,low,urban,567,0.32,5,0,336936,5000,0.01,3,0.39,2.1,0,1,0,0,0.82,0.2,4,99.2,0.32,1,0,0
33,self_employed,high,rural,651,0.47,9,0,1058324,5000,0.0,3,0.33,1.3,0,1,0,0,0.89,0.0,18,91.4,0.43,0,0,0
61,salaried,medium,urban,644,0.53,4,0,708994,217454,0.31,0,0.23,1.0,1,4,0,0,0.79,0.32,18,69.3,0.18,1,1,0
23,salaried,medium,rural,738,0.49,8,0,822752,179279,0.22,2,0.2,2.0,0,4,0,0,1.0,0.31,19,12.9,0.11,1,0,0
59,salaried,medium,urban,730,0.45,2,0,616646,384799,0.62,1,0.31,1.0,0,2,0,0,0.97,0.13,14,0.0,0.29,1,1,0
26,business,low,rural,671,0.39,3,0,318298,231854,0.73,0,0.22,1.9,0,4,0,0,0.88,0.33,7,97.5,0.64,1,0,0
28,salaried,medium,urban,639,0.32,2,0,629123,5000,0.01,4,0.29,1.3,0,3,0,1,0.95,0.0,7,62.6,0.08,3,0,0
47,student,low,rural,561,0.33,2,0,304114,79013,0.26,1,0.12,1.1,2,3,0,0,0.79,0.57,22,101.9,0.44,2,0,0
29,business,medium,urban,678,0.44,4,0,713985,203142,0.28,2,0.2,0.9,0,4,0,0,0.8,0.05,21,0.0,0.68,0,1,0
57,salaried,low,rural,613,0.21,4,0,315878,219778,0.7,1,0.32,1.2,0,3,0,0,0.97,0.53,18,61.3,0.18,0,0,0
53,self_employed,medium,urban,604,0.34,7,0,606104,5000,0.01,2,0.54,2.1,1,1,0,0,0.94,0.57,0,0.0,0.68,0,0,0
62,salaried,high,urban,744,0.24,4,0,1147765,288234,0.25,0,0.13,0.8,0,3,0,0,0.92,0.64,5,48.4,0.0,3,0,0
64,self_employed,high,urban,737,0.53,7,0,1493388,76045,0.05,3,0.28,1.2,1,1,0,0,0.7,0.28,6,31.3,0.08,0,0,0
44,business,medium,rural,645,0.46,7,0,585094,78472,0.13,2,0.15,1.3,0,1,0,0,0.93,0.07,17,86.7,0.54,0,0,0
35,business,low,rural,570,0.67,8,0,207860,308816,1.49,0,0.25,1.6,0,3,0,0,0.96,0.39,11,83.8,0.0,0,0,0
52,business,medium,urban,622,0.24,5,0,814916,181282,0.22,2,0.13,0.3,0,4,0,0,0.94,0.22,23,19.6,0.52,2,0,0
52,salaried,high,urban,749,0.25,5,3,1176928,220776,0.19,2,0.11,1.4,0,3,0,0,0.97,0.26,3,35.9,0.4,3,0,0
44,salaried,low,rural,712,0.36,2,0,270866,243422,0.9,2,0.15,0.9,1,1,0,0,0.89,0.54,16,14.0,0.57,1,0,0
61,business,high,urban,646,0.24,3,0,1369266,5000,0.0,1,0.15,0.8,0,4,0,0,1.0,0.27,13,0.0,0.0,2,0,0
69,salaried,low,rural,684,0.43,2,3,182865,209953,1.15,2,0.71,2.3,0,1,0,0,1.0,0.22,0,41.2,0.47,1,0,1
69,salaried,high,urban,534,0.34,4,0,1330412,410979,0.31,2,0.32,0.0,0,3,0,0,0.87,0.16,14,0.0,0.23,0,1,0
32,salaried,high,rural,529,0.28,5,0,1674358,154914,0.09,3,0.42,1.7,0,2,0,0,0.73,0.26,3,0.0,0.57,0,0,0
59,self_employed,high,urban,818,0.51,5,1,1297885,225042,0.17,2,0.3,0.4,0,4,1,0,0.89,0.15,13,54.8,0.14,1,0,0
22,salaried,low,urban,715,0.07,3,1,316151,484955,1.53,2,0.26,0.3,1,1,1,0,0.84,0.21,6,47.0,0.19,0,0,0
23,self_employed,low,rural,680,0.43,5,1,284143,365298,1.29,4,0.13,1.0,1,4,1,0,0.98,0.36,9,87.8,0.56,1,0,0
69,retired,medium,rural,652,0.27,8,1,743985,127320,0.17,3,0.19,2.7,1,1,0,0,0.77,0.01,10,35.4,0.36,2,1,0
57,salaried,low,rural,556,0.47,6,1,242026,238913,0.99,3,0.41,1.3,0,3,0,1,0.69,0.14,20,103.7,0.47,2,0,0
69,salaried,low,urban,749,0.51,6,2,243539,270449,1.11,1,0.09,2.0,0,3,0,0,0.62,0.26,15,68.2,0.41,0,0,0
37,salaried,medium,urban,600,0.05,3,1,802263,438920,0.55,0,0.08,0.1,0,3,0,0,1.0,0.6,17,56.5,0.59,2,0,0
69,student,medium,urban,729,0.32,5,0,787213,70457,0.09,4,0.3,1.2,0,1,0,0,1.0,0.34,22,0.0,0.18,1,1,0
22,salaried,medium,rural,689,0.36,4,0,563098,548196,0.97,1,0.98,1.2,1,3,0,0,1.0,0.41,1,133.1,0.09,1,0,1
22,salaried,medium,urban,676,0.05,4,1,554756,214712,0.39,5,0.58,0.0,0,2,0,0,1.0,0.26,3,0.0,0.1,1,0,0
48,salaried,low,urban,588,0.38,1,1,256682,142458,0.55,1,0.51,1.9,1,2,0,0,1.0,0.33,4,55.1,0.0,1,0,0
43,business,high,urban,589,0.27,8,1,1213655,254595,0.21,3,0.33,0.4,0,3,0,0,0.95,0.26,23,148.8,0.34,1,1,0
57,salaried,low,urban,707,0.17,5,0,317383,136448,0.43,2,0.17,2.2,2,1,0,0,0.8,0.26,19,0.0,0.2,2,0,0
52,business,medium,rural,685,0.25,7,1,580315,139822,0.24,1,0.21,0.3,0,3,0,0,0.78,0.0,17,15.7,0.26,0,0,0
53,student,medium,urban,683,0.23,7,0,740087,111720,0.15,1,0.16,2.2,0,3,1,0,0.86,0.17,8,0.0,0.0,2,0,0
21,salaried,high,urban,700,0.26,2,2,1454697,114545,0.08,0,0.15,1.6,0,1,0,0,0.98,0.33,15,79.9,0.34,0,0,0
39,business,low,urban,544,0.38,5,0,286288,5000,0.02,3,0.12,3.1,0,2,0,0,0.73,0.47,13,34.8,0.21,0,0,0
22,salaried,medium,urban,751,0.5,6,0,864691,5000,0.01,3,0.69,1.9,0,2,0,0,0.72,0.36,5,8.7,0.52,0,0,0
64,student,medium,urban,655,0.34,6,0,653668,83613,0.13,2,0.32,1.1,0,1,1,0,0.92,0.06,16,0.0,0.33,1,1,0
46,self_employed,low,urban,761,0.52,0,0,450000,212220,0.47,1,0.15,2.4,0,3,0,1,0.73,0.34,19,20.3,0.23,1,0,1
52,student,medium,rural,539,0.19,5,0,738331,93071,0.13,1,0.33,1.0,0,3,0,0,0.66,0.33,17,72.1,0.44,2,1,0
26,salaried,high,urban,719,0.37,7,0,1691833,433929,0.26,0,0.13,0.0,0,1,0,0,0.83,0.36,6,0.0,0.22,1,1,0
52,salaried,high,urban,719,0.67,5,0,1049338,256582,0.24,0,0.23,0.5,1,2,0,0,0.95,0.29,15,26.8,0.45,0,0,0
24,salaried,low,urban,575,0.11,4,2,387208,99529,0.26,2,0.18,0.9,0,1,0,0,0.76,0.0,10,47.2,0.46,2,0,0
31,salaried,low,rural,635,0.11,6,0,322079,396757,1.23,2,0.6,1.9,1,4,0,0,0.7,0.0,16,19.5,0.23,3,0,0
37,salaried,low,urban,605,0.54,3,0,265585,154099,0.58,0,0.35,1.1,0,1,1,0,0.7,0.08,11,50.5,0.23,1,0,0
58,salaried,medium,rural,740,0.38,2,0,826635,153134,0.19,2,0.44,1.6,0,2,0,0,0.86,0.05,13,0.0,0.66,2,0,0
44,salaried,low,urban,701,0.26,3,0,342998,257075,0.75,0,0.1,1.3,0,1,0,0,0.84,0.35,23,0.0,0.28,0,0,0
25,salaried,low,rural,791,0.18,3,1,401386,171137,0.43,0,0.31,1.6,0,4,0,0,0.78,0.0,19,31.8,0.05,2,0,0
54,business,high,urban,694,0.34,9,0,1365236,191767,0.14,4,0.19,0.8,0,3,0,0,0.81,0.57,11,0.0,0.38,0,0,0
26,self_employed,high,rural,731,0.37,6,0,1613268,260668,0.16,2,0.44,0.4,1,3,0,0,0.89,0.62,14,15.9,0.58,2,0,0
42,salaried,low,urban,762,0.37,4,0,329259,43069,0.13,1,0.08,1.1,0,4,0,0,0.85,0.33,14,16.4,0.27,0,1,0
31,salaried,low,urban,718,0.18,4,0,395829,167176,0.42,0,0.15,1.8,1,4,0,0,0.77,0.24,5,75.7,0.16,1,1,0
68,salaried,medium,rural,653,0.3,6,2,681434,67313,0.1,0,0.2,1.1,0,1,0,0,0.99,0.04,7,98.6,0.47,2,0,0
36,retired,low,urban,640,0.26,5,0,292242,221925,0.76,0,0.08,0.8,0,1,0,0,1.0,0.11,19,103.0,0.39,2,0,0
53,salaried,medium,rural,674,0.45,4,1,638018,10674,0.02,2,0.2,1.2,0,2,0,0,0.74,0.32,1,53.5,0.22,2,0,0
29,business,medium,urban,735,0.19,6,1,656062,368974,0.56,1,0.29,0.8,0,1,0,0,0.7,0.29,2,0.0,0.4,1,1,0
26,retired,high,rural,626,0.36,4,1,1595657,108980,0.07,1,0.23,1.8,1,4,0,0,0.84,0.49,12,0.0,0.25,0,0,0
36,business,medium,rural,725,0.75,8,1,637746,139970,0.22,4,0.13,1.0,0,3,0,0,0.91,0.16,5,61.0,0.87,0,0,0
49,self_employed,medium,rural,702,0.18,4,0,590828,166221,0.28,4,0.28,2.0,0,2,0,0,0.85,0.14,5,79.2,0.41,2,0,0
23,business,medium,rural,592,0.24,0,0,600057,64092,0.11,5,0.28,1.4,1,4,0,0,1.0,0.54,17,0.0,0.6,0,0,0
40,retired,low,rural,722,0.34,3,0,244617,207884,0.85,2,0.3,0.6,0,1,0,0,0.87,0.11,1,117.4,0.25,0,0,0
56,self_employed,medium,rural,689,0.05,6,0,672127,313126,0.47,3,0.49,0.5,0,4,0,0,0.87,0.18,9,105.0,0.62,2,0,0
39,self_employed,medium,urban,641,0.14,6,0,593566,140402,0.24,2,0.19,0.0,0,3,0,0,0.92,0.43,19,121.0,0.3,0,0,0
46,self_employed,low,urban,688,0.4,5,0,372538,129076,0.35,2,0.35,1.4,0,1,0,0,0.87,0.5,4,52.2,0.45,2,0,0
23,self_employed,low,rural,644,0.32,7,0,280222,257255,0.92,2,0.06,0.9,0,1,0,0,0.87,0.2,6,0.0,0.52,0,1,0
39,self_employed,low,rural,697,0.51,4,0,287576,249923,0.87,1,0.2,0.9,0,2,0,0,0.68,0.0,11,73.5,0.37,0,0,1
40,salaried,high,rural,668,0.31,5,0,1483531,194924,0.13,5,0.45,0.7,0,1,0,0,0.81,0.74,5,34.0,0.18,0,0,0
52,salaried,low,rural,572,0.3,4,0,373899,326062,0.87,1,0.23,1.1,0,2,0,0,0.82,0.07,19,39.2,0.16,1,0,1
27,salaried,low,rural,670,0.24,6,0,339402,229580,0.68,3,0.25,0.2,0,4,0,1,0.92,0.33,20,112.1,0.07,2,1,0
61,salaried,medium,urban,649,0.3,11,0,997131,392878,0.39,0,0.15,1.9,0,2,0,0,1.0,0.39,9,9.5,0.0,0,1,0
53,salaried,medium,urban,724,0.17,5,3,565373,143663,0.25,2,0.09,1.0,0,4,0,0,0.88,0.2,23,56.8,0.53,0,0,0
60,salaried,low,urban,741,0.33,4,1,450000,42886,0.1,2,0.1,0.5,1,1,0,0,0.78,0.09,14,18.4,0.23,0,0,0
59,self_employed,high,urban,644,0.2,3,0,1000000,346933,0.35,2,0.57,1.7,2,2,1,0,0.68,0.03,11,8.2,0.52,0,0,0
38,salaried,high,urban,624,0.17,6,3,1649076,5000,0.0,0,0.35,0.9,1,4,0,0,1.0,0.42,1,3.7,0.08,0,0,0
60,business,medium,rural,562,0.25,2,1,483009,78670,0.16,2,0.39,0.0,1,2,0,0,0.8,0.0,5,0.0,0.3,0,0,0
21,salaried,medium,rural,623,0.42,5,0,682154,61882,0.09,0,0.08,3.2,0,2,0,0,0.96,0.27,11,0.0,0.3,1,0,0
31,salaried,low,urban,657,0.37,3,1,211980,187330,0.88,2,0.25,1.8,1,4,0,0,0.89,0.23,15,151.0,0.19,0,1,1
48,business,low,urban,586,0.45,5,0,388217,170738,0.44,1,0.17,2.3,3,2,0,0,1.0,0.33,12,40.7,0.56,1,0,0
45,self_employed,medium,urban,742,0.21,8,0,514871,325551,0.63,3,0.21,0.4,1,4,0,0,0.66,0.21,16,64.0,0.53,0,0,0
43,salaried,low,urban,698,0.35,4,2,360651,187984,0.52,2,0.53,1.7,0,1,1,1,0.72,0.41,5,5.8,0.24,1,1,0
51,student,low,urban,671,0.61,7,0,310335,111120,0.36,2,0.21,0.9,0,4,0,0,0.75,0.25,9,0.0,0.56,2,1,0
50,student,medium,urban,678,0.56,8,0,598119,146280,0.24,2,0.23,1.6,1,2,0,0,1.0,0.22,1,0.0,0.55,3,1,0
62,salaried,low,urban,701,0.16,11,1,227385,67376,0.3,0,0.22,0.8,0,1,0,0,0.73,0.0,13,0.0,0.58,2,0,0
55,salaried,high,urban,724,0.2,4,0,1502945,259267,0.17,1,0.53,2.4,0,3,0,0,0.79,0.31,23,47.5,0.66,3,1,0
27,retired,low,rural,736,0.6,3,0,265283,358523,1.35,3,0.1,1.4,1,4,0,0,0.8,0.34,0,30.6,0.5,5,0,1
36,self_employed,medium,urban,658,0.42,9,0,610093,205066,0.34,3,0.11,1.2,0,1,0,0,0.96,0.25,1,137.5,0.56,1,0,0
46,self_employed,medium,urban,670,0.32,6,1,878827,177861,0.2,0,0.26,1.3,0,2,0,0,1.0,0.32,6,0.0,0.26,2,1,0
68,business,medium,urban,692,0.3,4,1,450000,235896,0.52,3,0.31,0.8,0,4,1,0,0.97,0.17,9,67.1,0.25,1,0,0
69,salaried,low,urban,667,0.38,6,1,322907,125415,0.39,1,0.12,0.8,0,2,0,0,0.84,0.0,23,0.0,0.32,0,0,0
22,salaried,medium,rural,741,0.39,6,0,661031,163067,0.25,0,0.16,2.6,0,3,0,0,0.65,0.18,15,13.9,0.27,1,0,0
21,salaried,high,rural,765,0.27,2,0,1484943,160120,0.11,0,0.16,0.0,0,3,0,0,0.95,0.11,18,181.1,0.41,3,0,0
68,business,medium,urban,704,0.33,10,0,685435,264535,0.39,2,0.05,2.2,1,1,0,0,0.89,0.31,15,0.0,0.32,0,1,0
32,self_employed,medium,rural,616,0.26,5,0,835303,133651,0.16,1,0.18,0.4,0,3,0,0,0.89,0.03,11,83.6,0.29,2,1,0
25,self_employed,medium,urban,715,0.38,5,1,550267,5000,0.01,2,0.27,0.6,0,2,0,0,0.88,0.47,14,61.9,0.76,2,0,0
57,salaried,medium,rural,706,0.24,3,1,739783,43965,0.06,1,0.07,1.7,1,1,0,0,0.9,0.34,3,17.7,0.66,0,1,1
52,salaried,medium,urban,610,0.16,5,1,771785,456879,0.59,1,0.49,0.8,1,4,1,0,1.0,0.39,7,0.0,0.66,2,0,0
29,self_employed,high,urban,706,0.57,6,1,1296673,160384,0.12,2,0.13,1.2,0,2,0,0,0.65,0.22,9,22.0,0.1,0,0,0
61,business,low,rural,641,0.34,7,0,202142,240087,1.19,4,0.16,0.5,0,2,0,0,0.93,0.29,5,0.0,0.34,0,0,0
55,self_employed,medium,rural,732,0.6,4,1,601227,170061,0.28,1,0.09,1.7,1,2,0,0,0.9,0.34,20,0.0,0.42,0,0,0
39,salaried,medium,rural,715,0.06,1,0,913712,171053,0.19,4,0.48,0.2,0,4,0,0,0.91,0.1,1,0.0,0.38,2,0,0
68,student,medium,urban,695,0.13,6,1,813230,45935,0.06,3,0.27,1.5,1,4,0,0,0.71,0.34,15,32.3,0.0,2,1,0
36,salaried,high,urban,682,0.42,10,1,1305633,384442,0.29,1,0.06,2.4,0,2,1,0,0.72,0.02,11,1.2,0.36,1,0,0
23,retired,high,rural,530,0.34,4,0,1490752,90283,0.06,1,0.22,2.6,1,3,0,1,0.83,0.55,20,0.0,0.16,1,0,0
40,salaried,medium,urban,595,0.18,4,2,605352,87433,0.14,3,0.06,2.5,1,1,0,0,0.91,0.16,22,0.0,0.45,1,1,0
44,self_employed,low,urban,670,0.52,9,0,386027,225913,0.59,4,0.36,0.0,1,2,0,0,0.93,0.29,22,0.0,0.25,1,0,0
53,salaried,low,urban,786,0.22,6,1,301648,319811,1.06,2,0.41,1.5,0,2,0,0,0.92,0.13,17,74.4,0.0,0,0,0
44,student,medium,urban,719,0.53,5,0,848396,147140,0.17,2,0.34,2.3,0,1,0,1,1.0,0.03,12,53.8,0.42,0,0,0
31,self_employed,high,urban,806,0.34,11,1,1686067,5000,0.0,2,0.04,1.8,0,2,0,1,0.89,0.51,7,48.5,0.08,5,0,0
69,salaried,low,urban,685,0.19,5,0,271502,5000,0.02,1,0.33,0.0,0,1,0,0,0.81,0.3,8,0.0,0.66,2,0,0
28,salaried,low,urban,677,0.25,6,1,322020,365485,1.13,1,0.24,0.0,0,1,1,0,1.0,0.0,8,132.4,0.11,0,0,0
56,salaried,low,rural,779,0.56,6,1,273171,188787,0.69,3,0.21,1.4,0,3,0,0,0.88,0.0,8,6.3,0.0,0,0,0
58,salaried,high,urban,668,0.31,2,0,1498541,339448,0.23,3,0.21,1.7,2,1,0,0,0.89,0.22,6,58.7,0.3,1,0,0
60,retired,low,urban,610,0.5,7,0,241545,208226,0.86,3,0.38,1.7,1,1,0,0,0.79,0.37,19,95.8,0.46,2,0,0
40,salaried,medium,urban,702,0.56,3,1,748526,77751,0.1,1,0.37,1.2,0,4,1,0,0.84,0.25,4,27.1,0.0,0,0,1
55,business,medium,urban,758,0.34,1,1,606378,226786,0.37,8,0.3,0.8,2,1,0,0,0.84,0.32,13,0.0,0.59,0,1,0
68,self_employed,high,urban,622,0.32,5,1,1000000,212154,0.21,2,0.01,0.3,1,2,0,0,0.98,0.02,17,64.9,0.04,0,1,0
45,self_employed,medium,rural,721,0.29,4,1,685660,239929,0.35,2,0.23,1.4,0,1,0,0,0.88,0.63,20,52.6,0.67,1,0,0
55,salaried,medium,urban,673,0.4,7,1,758730,189916,0.25,1,0.38,3.3,1,1,0,1,0.92,0.2,12,0.0,0.01,2,0,0
45,salaried,low,rural,711,0.58,4,0,262287,122463,0.47,0,0.26,2.5,1,4,0,0,0.73,0.32,13,57.5,0.06,1,0,0
49,business,medium,urban,701,0.17,4,1,667547,317518,0.48,2,0.11,1.7,1,3,0,0,0.83,0.01,14,33.9,0.2,1,1,0
38,retired,medium,urban,650,0.38,4,1,822253,172390,0.21,1,0.33,2.1,2,3,0,0,1.0,0.23,22,59.7,0.73,0,0,0
66,salaried,high,rural,672,0.38,2,0,1462122,208297,0.14,2,0.39,2.4,0,3,0,0,0.91,0.53,5,0.0,0.81,0,0,0
38,salaried,low,urban,655,0.08,6,0,352695,62497,0.18,2,0.13,2.0,1,4,0,0,0.82,0.34,14,82.7,0.1,0,0,0
22,self_employed,low,urban,688,0.22,4,1,301717,50279,0.17,3,0.14,1.8,0,3,1,0,0.83,0.0,5,8.2,0.0,0,1,0
55,retired,low,urban,620,0.25,7,0,364486,83253,0.23,3,0.3,1.8,0,1,0,0,0.64,0.44,11,0.0,0.75,0,0,0
36,salaried,medium,urban,637,0.46,4,0,615949,49854,0.08,0,0.26,0.3,0,2,0,0,0.82,0.05,16,82.2,0.0,1,0,0
61,salaried,high,urban,651,0.49,5,0,1573140,5000,0.0,1,0.27,2.3,0,2,0,0,0.99,0.0,1,87.3,0.08,0,0,0
56,student,low,urban,707,0.07,6,0,350719,104874,0.3,3,0.37,2.1,0,2,0,0,0.7,0.26,22,47.5,0.38,2,1,0
53,salaried,medium,urban,580,0.45,6,0,689841,362810,0.53,0,0.33,0.5,1,3,0,0,0.95,0.0,3,75.0,0.21,0,1,0
24,salaried,low,urban,672,0.43,6,4,314279,129415,0.41,3,0.32,0.3,0,4,0,0,0.96,0.3,23,9.2,0.05,2,1,0
53,self_employed,low,rural,630,0.44,6,0,240748,28644,0.12,2,0.04,0.7,0,4,0,0,0.84,0.0,17,12.3,0.0,0,0,0
34,student,medium,rural,651,0.37,4,0,743258,265145,0.36,4,0.34,2.4,0,3,0,0,0.88,0.11,7,109.3,0.08,2,0,0
41,salaried,low,rural,633,0.49,4,1,324456,165861,0.51,1,0.04,0.8,1,4,0,0,1.0,0.51,13,0.0,0.38,2,1,0
68,self_employed,medium,urban,693,0.53,9,1,767926,135027,0.18,0,0.39,0.8,1,1,1,0,0.68,0.43,8,0.0,0.33,2,0,0
40,self_employed,medium,rural,669,0.1,4,0,800578,35840,0.04,2,0.21,1.7,1,4,0,0,0.93,0.39,16,22.7,0.01,2,0,0
28,self_employed,medium,rural,729,0.34,9,0,601827,180863,0.3,2,0.24,0.9,0,3,0,0,0.72,0.38,15,8.0,0.39,2,0,0
27,self_employed,low,rural,708,0.31,4,0,414316,184138,0.44,2,0.28,0.6,0,4,0,0,0.96,0.5,15,103.9,0.43,0,0,0
23,self_employed,high,urban,572,0.26,5,2,1443484,216697,0.15,1,0.23,0.0,2,4,0,0,0.72,0.0,11,15.4,0.0,0,1,0
37,salaried,medium,urban,612,0.28,4,1,463001,188868,0.41,2,0.24,2.4,0,1,0,0,1.0,0.7,21,52.2,0.2,1,1,1
53,self_employed,medium,rural,667,0.38,6,0,693303,162930,0.24,1,0.55,0.9,2,1,0,0,0.8,0.27,19,87.0,0.0,1,0,0
68,self_employed,low,urban,676,0.16,5,0,246484,180209,0.73,3,0.23,2.2,0,2,0,0,0.66,0.03,21,91.1,0.72,0,0,0
32,self_employed,low,urban,618,0.45,3,0,266333,166794,0.63,1,0.48,0.8,1,4,0,0,0.82,0.14,23,0.0,0.46,1,0,0
42,student,low,rural,771,0.29,7,1,330451,5000,0.02,2,0.34,0.0,0,3,0,1,0.74,0.1,7,60.6,0.26,1,0,0
42,salaried,low,rural,740,0.48,7,2,355881,415042,1.17,0,0.25,1.1,0,3,0,0,0.97,0.54,23,0.0,0.0,0,1,0
66,business,medium,rural,564,0.26,4,0,609601,252152,0.41,0,0.07,0.0,2,1,0,0,1.0,0.43,10,88.3,0.09,1,0,0
50,business,high,rural,704,0.25,6,1,1768499,197324,0.11,3,0.14,0.0,0,2,1,0,0.78,0.46,2,18.9,0.25,1,0,0
58,salaried,medium,urban,676,0.21,2,0,913363,152269,0.17,2,0.18,0.8,0,1,0,0,0.9,0.48,19,69.9,0.64,0,0,0
58,self_employed,low,urban,767,0.26,3,0,298495,159677,0.53,0,0.37,0.9,1,1,0,0,0.9,0.47,11,21.3,0.42,3,0,0
65,salaried,medium,urban,570,0.23,7,1,659580,214959,0.33,1,0.18,1.3,1,1,0,0,0.79,0.25,12,20.6,0.37,3,0,0
28,salaried,low,urban,824,0.42,6,0,350541,348364,0.99,2,0.4,2.3,0,3,0,0,0.84,0.39,4,59.4,0.31,1,1,1
47,salaried,medium,urban,620,0.51,5,1,817416,97443,0.12,1,0.43,0.8,0,4,0,0,0.79,0.49,5,55.3,0.43,1,1,0
47,salaried,medium,urban,706,0.41,4,0,567793,212607,0.37,6,0.13,0.0,0,4,1,0,0.79,0.4,17,4.9,0.67,2,1,0
54,salaried,medium,urban,637,0.34,3,0,673793,5000,0.01,2,0.26,2.6,0,3,1,0,0.95,0.25,11,0.0,0.0,0,1,0
41,business,high,rural,653,0.42,7,0,1299939,277528,0.21,4,0.15,1.9,1,3,0,0,0.85,0.3,15,11.0,0.4,3,0,0
50,salaried,low,rural,561,0.34,4,1,258360,221129,0.86,5,0.07,0.0,0,2,0,0,0.95,0.38,0,52.6,0.35,0,1,1
53,business,medium,rural,763,0.35,7,1,745700,167659,0.22,4,0.27,1.7,0,3,0,1,1.0,0.0,11,108.0,0.36,0,1,0
48,self_employed,high,rural,661,0.3,6,0,1257702,5000,0.0,2,0.15,0.9,0,2,0,0,0.87,0.07,23,23.5,0.47,0,0,0
67,student,medium,urban,665,0.48,4,2,600922,111249,0.19,1,0.43,0.5,0,4,0,1,0.73,0.22,14,0.0,0.48,1,0,0
53,self_employed,medium,rural,841,0.05,7,1,681813,67291,0.1,1,0.47,1.2,0,4,0,0,0.9,0.62,18,0.0,0.36,0,0,0
25,salaried,high,urban,747,0.05,3,2,1673091,70304,0.04,3,0.17,1.2,0,2,0,0,0.89,0.15,13,47.4,0.25,0,1,0
68,self_employed,low,rural,633,0.5,6,1,337617,5000,0.01,2,0.28,1.2,0,3,0,0,0.8,0.72,4,18.8,0.39,0,0,1
39,salaried,high,rural,637,0.32,4,0,1452277,136104,0.09,5,0.16,1.0,0,3,0,1,0.94,0.0,15,5.3,0.22,3,1,0
24,self_employed,low,rural,698,0.49,5,0,304065,398552,1.31,2,0.1,0.1,0,2,0,0,0.8,0.26,10,122.0,0.38,0,1,0
55,student,medium,urban,733,0.26,4,0,556932,265090,0.48,3,0.12,1.2,0,3,0,0,0.81,0.62,11,58.4,0.45,0,0,0
69,salaried,high,urban,802,0.6,3,1,1277193,186351,0.15,2,0.24,0.6,0,1,0,0,0.78,0.31,5,62.1,0.05,2,0,0
37,salaried,low,urban,567,0.33,5,0,315900,246001,0.78,2,0.13,0.3,0,2,0,0,0.87,0.13,9,8.2,0.52,1,0,0
64,business,medium,urban,730,0.42,5,2,668179,443060,0.66,1,0.19,0.6,0,3,1,0,0.88,0.37,15,33.6,0.47,2,1,0
48,student,low,urban,742,0.28,5,0,304530,59902,0.2,2,0.13,0.3,0,2,0,0,0.89,0.07,22,44.2,0.0,5,0,0
50,self_employed,high,urban,624,0.22,4,0,1446725,86319,0.06,3,0.15,0.5,1,2,0,0,0.94,0.32,20,7.3,0.0,2,1,0
49,salaried,high,urban,654,0.09,3,0,1425223,121553,0.09,3,0.29,0.4,0,3,0,0,0.88,0.0,4,80.6,0.51,2,0,0
66,self_employed,medium,urban,565,0.47,4,0,851900,10112,0.01,0,0.22,0.0,0,3,1,0,0.77,0.22,21,4.7,0.0,2,0,0
26,salaried,medium,rural,644,0.41,8,2,688253,218585,0.32,3,0.6,1.4,0,2,0,0,0.86,0.19,11,97.0,0.13,1,0,0
55,business,high,urban,696,0.36,7,0,1164709,143161,0.12,3,0.41,0.7,0,3,0,0,0.72,0.26,0,76.4,0.15,1,0,0
61,retired,medium,rural,791,0.18,3,0,797846,254895,0.32,2,0.49,1.2,0,3,0,0,1.0,0.41,4,66.8,0.29,3,0,0
57,business,medium,rural,798,0.56,4,0,741638,279882,0.38,3,0.27,1.4,1,2,0,1,0.66,0.35,11,40.5,0.47,2,0,0
44,student,medium,urban,607,0.37,3,1,679717,338344,0.5,3,0.35,1.3,0,1,0,0,0.86,0.2,15,30.3,0.59,0,1,0
49,salaried,medium,rural,782,0.46,6,0,635100,266766,0.42,1,0.13,1.5,1,4,0,0,0.88,0.36,5,92.7,0.18,0,0,0
69,business,low,urban,543,0.35,4,0,277342,134801,0.49,2,0.15,1.1,0,3,0,0,0.98,0.66,4,15.8,0.5,2,0,1
66,business,low,urban,639,0.19,6,1,293290,118822,0.41,3,0.34,1.4,0,4,0,0,0.77,0.0,19,0.0,0.44,2,1,0
51,salaried,low,urban,658,0.5,2,0,318635,61235,0.19,1,0.13,0.0,0,1,0,1,0.9,0.14,18,20.9,0.32,1,0,0
55,student,high,urban,697,0.42,5,0,1816199,185585,0.1,1,0.11,1.1,0,1,0,0,0.64,0.58,7,14.9,0.4,1,0,0
53,salaried,medium,urban,687,0.32,7,0,618820,222973,0.36,4,0.2,1.1,0,1,1,0,0.92,0.03,7,0.0,0.24,2,0,0
41,self_employed,medium,urban,705,0.42,5,1,671814,5000,0.01,3,0.08,0.9,0,1,0,0,0.88,0.0,6,90.9,0.26,0,0,0
52,business,medium,urban,667,0.47,3,0,537058,318866,0.59,3,0.14,1.2,0,4,0,0,0.77,0.0,11,0.0,0.43,0,1,0
